token	specif
参照	-0.3124728223392617
地区性	-0.3124728223392617
沿袭	-0.3124728223392617
外衣	-0.3124728223392617
精制	-0.3124728223392617
沿海港口	-0.3124728223392617
港古	-0.3124728223392617
无果	-0.3124728223392617
完备	-0.3124728223392617
劫	-0.3124728223392617
其术	-0.3124728223392617
精神风貌	-0.3124728223392617
直径	-0.3124728223392617
无数	-0.3124728223392617
仿佛	-0.3124728223392617
3166	-0.3124728223392617
2913	-0.3124728223392617
浮图	-0.3124728223392617
米左右	-0.3124728223392617
薄	-0.3124728223392617
法从	-0.3124728223392617
物则	-0.3124728223392617
闽	-0.3124728223392617
不避	-0.3124728223392617
时至会	-0.3124728223392617
后生	-0.3124728223392617
Coinage	-0.3124728223392617
可种	-0.3124728223392617
pearls	-0.3124728223392617
西南夷	-0.3124728223392617
贸易规模	-0.3124728223392617
273	-0.3124728223392617
难点	-0.3124728223392617
织品	-0.3124728223392617
正法	-0.3124728223392617
举世闻名	-0.3124728223392617
三十一年	-0.3124728223392617
战事	-0.3124728223392617
梅岭	-0.3124728223392617
几份	-0.3124728223392617
三司	-0.3124728223392617
彻底消除	-0.3124728223392617
Chera	-0.3124728223392617
金银币	-0.3124728223392617
带头	-0.3124728223392617
STUDY	-0.3124728223392617
不得已而为之	-0.3124728223392617
随时随地	-0.3124728223392617
阻塞	-0.3124728223392617
plate	-0.3124728223392617
Gaofu	-0.3124728223392617
更远	-0.3124728223392617
夜梦金人	-0.3124728223392617
Antiquity	-0.3124728223392617
接壤	-0.3124728223392617
Portraits	-0.3124728223392617
番学	-0.3124728223392617
286	-0.3124728223392617
所过	-0.3124728223392617
高昂	-0.3124728223392617
运达	-0.3124728223392617
怨恨	-0.3124728223392617
Society	-0.3124728223392617
富饶	-0.3124728223392617
天堑	-0.3124728223392617
之意	-0.3124728223392617
Persepolis	-0.3124728223392617
磉	-0.3124728223392617
甘英	-0.3124728223392617
中载	-0.3124728223392617
无法控制	-0.3124728223392617
采	-0.3124728223392617
琐	-0.3124728223392617
可资	-0.3124728223392617
2.8	-0.3124728223392617
女帕姆	-0.3124728223392617
随从	-0.3124728223392617
巷陌	-0.3124728223392617
68	-0.3124728223392617
York	-0.3124728223392617
宫殿	-0.3124728223392617
属会	-0.3124728223392617
加绣	-0.3124728223392617
绝迹	-0.3124728223392617
三贤	-0.3124728223392617
翻译	-0.3124728223392617
深知	-0.3124728223392617
帕达	-0.3124728223392617
起航	-0.3124728223392617
几经周折	-0.3124728223392617
Yonaki	-0.3124728223392617
伊存	-0.3124728223392617
何乔远	-0.3124728223392617
1962	-0.3124728223392617
使馆	-0.3124728223392617
白糖	-0.3124728223392617
朝圣	-0.3124728223392617
Aurelius	-0.3124728223392617
之东	-0.3124728223392617
三流	-0.3124728223392617
双峰骆驼	-0.3124728223392617
各种类型	-0.3124728223392617
386	-0.3124728223392617
波等	-0.3124728223392617
光武十王	-0.3124728223392617
时才	-0.3124728223392617
爆发	-0.3124728223392617
orpiment	-0.3124728223392617
cinapatta	-0.3124728223392617
不必	-0.3124728223392617
乱	-0.3124728223392617
沧州	-0.3124728223392617
西可达	-0.3124728223392617
毡	-0.3124728223392617
frankincense	-0.3124728223392617
世纪之交	-0.3124728223392617
这令	-0.3124728223392617
中越	-0.3124728223392617
内为	-0.3124728223392617
极东	-0.3124728223392617
杭明	-0.3124728223392617
结构合理	-0.3124728223392617
庄重	-0.3124728223392617
余货财	-0.3124728223392617
汉承秦	-0.3124728223392617
Spalyrises	-0.3124728223392617
夷洲	-0.3124728223392617
vessels	-0.3124728223392617
土出	-0.3124728223392617
大修	-0.3124728223392617
千余年	-0.3124728223392617
初唐	-0.3124728223392617
萨卜泽	-0.3124728223392617
哈马丹	-0.3124728223392617
raisonn	-0.3124728223392617
cloth	-0.3124728223392617
其乡慕	-0.3124728223392617
只知	-0.3124728223392617
至兴	-0.3124728223392617
不太	-0.3124728223392617
168	-0.3124728223392617
肃州	-0.3124728223392617
自治	-0.3124728223392617
经久不衰	-0.3124728223392617
击破	-0.3124728223392617
船底	-0.3124728223392617
台斯	-0.3124728223392617
临水	-0.3124728223392617
贩回	-0.3124728223392617
称其为	-0.3124728223392617
低微	-0.3124728223392617
宫室	-0.3124728223392617
命人	-0.3124728223392617
时来	-0.3124728223392617
牢笼	-0.3124728223392617
故里	-0.3124728223392617
江布尔	-0.3124728223392617
父	-0.3124728223392617
多于	-0.3124728223392617
Ⅹ	-0.3124728223392617
故谚	-0.3124728223392617
摘下来	-0.3124728223392617
南缘	-0.3124728223392617
风力	-0.3124728223392617
杀死	-0.3124728223392617
乾果	-0.3124728223392617
献给	-0.3124728223392617
遗骸	-0.3124728223392617
411	-0.3124728223392617
较浅	-0.3124728223392617
想要	-0.3124728223392617
罗亚斯	-0.3124728223392617
铜器	-0.3124728223392617
晚唐	-0.3124728223392617
生姜	-0.3124728223392617
Polybius	-0.3124728223392617
文献资料	-0.3124728223392617
同为	-0.3124728223392617
蓦	-0.3124728223392617
围攻	-0.3124728223392617
王审知	-0.3124728223392617
植桑	-0.3124728223392617
Minnagar	-0.3124728223392617
贴花	-0.3124728223392617
创举	-0.3124728223392617
轻软	-0.3124728223392617
弱则	-0.3124728223392617
女士	-0.3124728223392617
十余丈	-0.3124728223392617
海幢	-0.3124728223392617
迅风	-0.3124728223392617
冕	-0.3124728223392617
有史以来	-0.3124728223392617
1277	-0.3124728223392617
家人	-0.3124728223392617
军侯	-0.3124728223392617
为界	-0.3124728223392617
而战	-0.3124728223392617
写道	-0.3124728223392617
7000	-0.3124728223392617
捐资	-0.3124728223392617
佐证	-0.3124728223392617
禅衣	-0.3124728223392617
布尔萨	-0.3124728223392617
不得	-0.3124728223392617
遗教	-0.3124728223392617
看守	-0.3124728223392617
郭璞	-0.3124728223392617
唐装	-0.3124728223392617
办法	-0.3124728223392617
赛利斯	-0.3124728223392617
乐都	-0.3124728223392617
完美	-0.3124728223392617
秘密	-0.3124728223392617
皇权	-0.3124728223392617
讹传	-0.3124728223392617
再经	-0.3124728223392617
第二位	-0.3124728223392617
弟子	-0.3124728223392617
自日南	-0.3124728223392617
名义	-0.3124728223392617
海贝	-0.3124728223392617
新疆省	-0.3124728223392617
patta	-0.3124728223392617
宗绍兴	-0.3124728223392617
第一阶段	-0.3124728223392617
自设	-0.3124728223392617
前汉之时	-0.3124728223392617
尼一世	-0.3124728223392617
霍克	-0.3124728223392617
对付	-0.3124728223392617
幅宽	-0.3124728223392617
余个	-0.3124728223392617
1912	-0.3124728223392617
关键人物	-0.3124728223392617
宾人	-0.3124728223392617
周斌	-0.3124728223392617
亲身	-0.3124728223392617
印度人	-0.3124728223392617
随宜	-0.3124728223392617
濮	-0.3124728223392617
横行	-0.3124728223392617
pepper	-0.3124728223392617
偏安一隅	-0.3124728223392617
学为	-0.3124728223392617
盘	-0.3124728223392617
何种	-0.3124728223392617
王国势力	-0.3124728223392617
指令	-0.3124728223392617
索格底	-0.3124728223392617
驭手	-0.3124728223392617
惟一	-0.3124728223392617
准确性	-0.3124728223392617
这时候	-0.3124728223392617
辽	-0.3124728223392617
复灭	-0.3124728223392617
苏门答腊	-0.3124728223392617
收取	-0.3124728223392617
人时	-0.3124728223392617
少量	-0.3124728223392617
无常	-0.3124728223392617
蚕卵	-0.3124728223392617
以战	-0.3124728223392617
贯朽	-0.3124728223392617
天后宫	-0.3124728223392617
玉蚕	-0.3124728223392617
倾	-0.3124728223392617
五部	-0.3124728223392617
材质	-0.3124728223392617
置小长	-0.3124728223392617
晋安郡	-0.3124728223392617
室	-0.3124728223392617
支	-0.3124728223392617
古无轻	-0.3124728223392617
故地	-0.3124728223392617
Nelcynda	-0.3124728223392617
日渐	-0.3124728223392617
纪录	-0.3124728223392617
821D	-0.3124728223392617
但纳拉因	-0.3124728223392617
御道	-0.3124728223392617
普通人	-0.3124728223392617
艺人	-0.3124728223392617
家小	-0.3124728223392617
两千年	-0.3124728223392617
天价	-0.3124728223392617
上书	-0.3124728223392617
甲骨文	-0.3124728223392617
这批	-0.3124728223392617
北缘	-0.3124728223392617
熙熙攘攘	-0.3124728223392617
贵霜所	-0.3124728223392617
赫卡	-0.3124728223392617
塔克拉玛干	-0.3124728223392617
生养	-0.3124728223392617
Harappa	-0.3124728223392617
二部	-0.3124728223392617
σ	-0.3124728223392617
以防	-0.3124728223392617
权利	-0.3124728223392617
波利斯	-0.3124728223392617
这使	-0.3124728223392617
克重	-0.3124728223392617
1865	-0.3124728223392617
斯图加特	-0.3124728223392617
Dhammika	-0.3124728223392617
Seaby	-0.3124728223392617
MuseumBulletin	-0.3124728223392617
s	-0.3124728223392617
同等	-0.3124728223392617
三宝	-0.3124728223392617
驰	-0.3124728223392617
画版	-0.3124728223392617
1191	-0.3124728223392617
桑	-0.3124728223392617
Ltd	-0.3124728223392617
魏略	-0.3124728223392617
极高	-0.3124728223392617
写	-0.3124728223392617
数年	-0.3124728223392617
北仑河	-0.3124728223392617
葛尔	-0.3124728223392617
攻占	-0.3124728223392617
肋骨	-0.3124728223392617
疑为	-0.3124728223392617
二十余日	-0.3124728223392617
沿海经济	-0.3124728223392617
旁边	-0.3124728223392617
夺回	-0.3124728223392617
出南道	-0.3124728223392617
手捧着	-0.3124728223392617
康居王	-0.3124728223392617
非三洲	-0.3124728223392617
坟茔	-0.3124728223392617
帖	-0.3124728223392617
可产	-0.3124728223392617
Chola	-0.3124728223392617
靖远	-0.3124728223392617
状	-0.3124728223392617
残骸	-0.3124728223392617
东来	-0.3124728223392617
来去匆匆	-0.3124728223392617
互证	-0.3124728223392617
湄南河	-0.3124728223392617
危之虑	-0.3124728223392617
Early	-0.3124728223392617
乌即	-0.3124728223392617
想不到	-0.3124728223392617
各条	-0.3124728223392617
四明	-0.3124728223392617
累石	-0.3124728223392617
XV	-0.3124728223392617
靠北	-0.3124728223392617
欲拔	-0.3124728223392617
九年	-0.3124728223392617
凯风	-0.3124728223392617
祸	-0.3124728223392617
县境	-0.3124728223392617
陈寿	-0.3124728223392617
其王	-0.3124728223392617
九千	-0.3124728223392617
全盛	-0.3124728223392617
盐	-0.3124728223392617
大型化	-0.3124728223392617
尖底	-0.3124728223392617
鄙廪	-0.3124728223392617
传示	-0.3124728223392617
之大	-0.3124728223392617
任命	-0.3124728223392617
当代	-0.3124728223392617
泰尔	-0.3124728223392617
Kanishka	-0.3124728223392617
列观	-0.3124728223392617
法门寺	-0.3124728223392617
共治者	-0.3124728223392617
人名	-0.3124728223392617
课以重税	-0.3124728223392617
入京	-0.3124728223392617
Oct	-0.3124728223392617
通常	-0.3124728223392617
紧接	-0.3124728223392617
縣	-0.3124728223392617
此城	-0.3124728223392617
官府	-0.3124728223392617
船型	-0.3124728223392617
强盗	-0.3124728223392617
雕刻	-0.3124728223392617
虎视眈眈	-0.3124728223392617
撒马尔罕	-0.3124728223392617
暗地里	-0.3124728223392617
充足	-0.3124728223392617
轻	-0.3124728223392617
黄支国	-0.3124728223392617
开关	-0.3124728223392617
乐器	-0.3124728223392617
1926	-0.3124728223392617
经之处	-0.3124728223392617
土生	-0.3124728223392617
著述	-0.3124728223392617
水道	-0.3124728223392617
龟	-0.3124728223392617
六盘山	-0.3124728223392617
象形文字	-0.3124728223392617
新出土	-0.3124728223392617
Arachocia	-0.3124728223392617
乘	-0.3124728223392617
巴达	-0.3124728223392617
两路	-0.3124728223392617
可点	-0.3124728223392617
节度使	-0.3124728223392617
说者	-0.3124728223392617
凋敝	-0.3124728223392617
孜孜不倦	-0.3124728223392617
穿著	-0.3124728223392617
防腐	-0.3124728223392617
tortoise	-0.3124728223392617
翔实	-0.3124728223392617
招募	-0.3124728223392617
求仙	-0.3124728223392617
无论如何	-0.3124728223392617
之粟	-0.3124728223392617
需时	-0.3124728223392617
中日	-0.3124728223392617
可造	-0.3124728223392617
元世祖	-0.3124728223392617
孙毓棠	-0.3124728223392617
等到	-0.3124728223392617
从塞人	-0.3124728223392617
大部	-0.3124728223392617
Burstein	-0.3124728223392617
Study	-0.3124728223392617
东境	-0.3124728223392617
从伯朗关	-0.3124728223392617
1862	-0.3124728223392617
药品	-0.3124728223392617
又称	-0.3124728223392617
钱财	-0.3124728223392617
Sherwin	-0.3124728223392617
戴	-0.3124728223392617
余人	-0.3124728223392617
Seric	-0.3124728223392617
遭受	-0.3124728223392617
古地图	-0.3124728223392617
那时	-0.3124728223392617
远胜	-0.3124728223392617
通海	-0.3124728223392617
反叛	-0.3124728223392617
杀生	-0.3124728223392617
祁连山	-0.3124728223392617
先贤	-0.3124728223392617
环城	-0.3124728223392617
anythinganywhere	-0.3124728223392617
趁	-0.3124728223392617
四处	-0.3124728223392617
版上	-0.3124728223392617
招宝待郎	-0.3124728223392617
最能体现	-0.3124728223392617
有刻	-0.3124728223392617
竹岗	-0.3124728223392617
今坎贝湾	-0.3124728223392617
4750	-0.3124728223392617
以取	-0.3124728223392617
VimaTaktu	-0.3124728223392617
古迹	-0.3124728223392617
首登	-0.3124728223392617
争议	-0.3124728223392617
南亚次大陆	-0.3124728223392617
人工	-0.3124728223392617
963	-0.3124728223392617
逃脱	-0.3124728223392617
珍宝	-0.3124728223392617
738	-0.3124728223392617
旅居	-0.3124728223392617
斋戒	-0.3124728223392617
a	-0.3124728223392617
疏	-0.3124728223392617
断	-0.3124728223392617
迦	-0.3124728223392617
Marc	-0.3124728223392617
莱	-0.3124728223392617
延熹	-0.3124728223392617
因非	-0.3124728223392617
生产能力	-0.3124728223392617
蚕织	-0.3124728223392617
略大	-0.3124728223392617
虫	-0.3124728223392617
赐予	-0.3124728223392617
之感	-0.3124728223392617
输往	-0.3124728223392617
石碑	-0.3124728223392617
ivory	-0.3124728223392617
坎贝湾	-0.3124728223392617
阿曼	-0.3124728223392617
什切青	-0.3124728223392617
azes	-0.3124728223392617
善	-0.3124728223392617
Phryni	-0.3124728223392617
Han	-0.3124728223392617
宋为	-0.3124728223392617
立国	-0.3124728223392617
砝码	-0.3124728223392617
艰难险阻	-0.3124728223392617
之钱	-0.3124728223392617
通汉	-0.3124728223392617
Reynal	-0.3124728223392617
与此有关	-0.3124728223392617
若羌县	-0.3124728223392617
更热	-0.3124728223392617
借此	-0.3124728223392617
人数	-0.3124728223392617
进兵	-0.3124728223392617
墩	-0.3124728223392617
奈良市	-0.3124728223392617
彭亨	-0.3124728223392617
皇族	-0.3124728223392617
Ujjain	-0.3124728223392617
结盟	-0.3124728223392617
瀛洲	-0.3124728223392617
顺	-0.3124728223392617
妃子	-0.3124728223392617
甚	-0.3124728223392617
儋耳	-0.3124728223392617
地球	-0.3124728223392617
邪张	-0.3124728223392617
金所	-0.3124728223392617
多少	-0.3124728223392617
前进	-0.3124728223392617
治国安邦	-0.3124728223392617
Approach	-0.3124728223392617
711	-0.3124728223392617
不复存在	-0.3124728223392617
白草	-0.3124728223392617
辗转	-0.3124728223392617
由此可见	-0.3124728223392617
蚕蛹	-0.3124728223392617
闽越	-0.3124728223392617
布哈里	-0.3124728223392617
桑养蚕	-0.3124728223392617
玉髓	-0.3124728223392617
Amelie	-0.3124728223392617
回文	-0.3124728223392617
Andhran	-0.3124728223392617
盘踞	-0.3124728223392617
由海道	-0.3124728223392617
Kurtch	-0.3124728223392617
呼之欲出	-0.3124728223392617
阿尔马	-0.3124728223392617
六榕	-0.3124728223392617
固守	-0.3124728223392617
无国	-0.3124728223392617
第二阶段	-0.3124728223392617
夫	-0.3124728223392617
奉献给	-0.3124728223392617
犁轩	-0.3124728223392617
想象	-0.3124728223392617
Arachosia	-0.3124728223392617
民则	-0.3124728223392617
熟知	-0.3124728223392617
产自今	-0.3124728223392617
朝鲜半岛	-0.3124728223392617
五百余万	-0.3124728223392617
僧团	-0.3124728223392617
马钱	-0.3124728223392617
施工工艺	-0.3124728223392617
原产地	-0.3124728223392617
ι	-0.3124728223392617
腹部	-0.3124728223392617
晋江	-0.3124728223392617
明显增加	-0.3124728223392617
Karyatid	-0.3124728223392617
介入	-0.3124728223392617
Rock	-0.3124728223392617
贡奉	-0.3124728223392617
罗盘	-0.3124728223392617
其使	-0.3124728223392617
改	-0.3124728223392617
359	-0.3124728223392617
发端	-0.3124728223392617
339	-0.3124728223392617
不易	-0.3124728223392617
爱好者	-0.3124728223392617
自然经济	-0.3124728223392617
斯托芬	-0.3124728223392617
湿热	-0.3124728223392617
闽书	-0.3124728223392617
该书	-0.3124728223392617
三墩	-0.3124728223392617
渺无人烟	-0.3124728223392617
散居	-0.3124728223392617
绸	-0.3124728223392617
扶持	-0.3124728223392617
渗入	-0.3124728223392617
积极进取	-0.3124728223392617
迪石	-0.3124728223392617
silver	-0.3124728223392617
染料	-0.3124728223392617
残宽	-0.3124728223392617
内容提要	-0.3124728223392617
秦通	-0.3124728223392617
腰带	-0.3124728223392617
应经	-0.3124728223392617
Kujula	-0.3124728223392617
登船	-0.3124728223392617
某个	-0.3124728223392617
郁闷	-0.3124728223392617
不通	-0.3124728223392617
王率兵	-0.3124728223392617
510	-0.3124728223392617
次要	-0.3124728223392617
漆器	-0.3124728223392617
珠贝	-0.3124728223392617
325	-0.3124728223392617
Parthians	-0.3124728223392617
难有	-0.3124728223392617
三服	-0.3124728223392617
无稽之谈	-0.3124728223392617
一书	-0.3124728223392617
行为	-0.3124728223392617
银器	-0.3124728223392617
